index,x_m,y_m,theta_rad,left_deg,right_deg
94,0.1589360635504988,0.010066266494756258,0.35179292735510703,375.0,480.0
95,0.16157804648182789,0.011036037122141256,0.3551433361870604,382.0,488.0
96,0.16439268006145596,0.01207989513901906,0.3551433361870604,390.0,496.0
97,0.16703139904235728,0.013058512029842,0.35849374501901393,397.0,504.0
98,0.16966682445260645,0.014045964198904342,0.3618441538509673,404.0,512.0
99,0.1722989267089501,0.015042240561829512,0.35849374501901377,412.0,519.0
100,0.17493435211919928,0.01602969273089185,0.3618441538509673,419.0,527.0
101,0.17756645437554294,0.01702596909381702,0.35849374501901377,427.0,534.0
102,0.18002618475844218,0.017947591118275208,0.35849374501901393,434.0,541.0
103,0.1821345250866415,0.018737552853525078,0.36519456268292066,439.0,548.0
104,0.18353652485010177,0.019273600519315922,0.38529701567464103,440.0,555.0
105,0.18475359852755477,0.01976720647732496,0.4020490598344082,441.0,561.0
106,0.18596223291265035,0.02028113069478857,0.42550192165808187,441.0,568.0
107,0.18732937590113174,0.020900703520038918,0.44560437464980257,442.0,575.0
108,0.18851448698379358,0.021466766148979445,0.4690572364734763,442.0,582.0
109,0.18968599758245852,0.02206046480599887,0.49251009829715,442.0,589.0
110,0.19084326335280563,0.02268147294999851,0.5159629601208237,442.0,596.0
111,0.19198564778533359,0.023329449019347352,0.5394158219444977,442.0,603.0
112,0.1932735046654646,0.02410040627694447,0.5662190926001249,442.0,611.0
113,0.19469857883808644,0.025006250633900103,0.5896719544237983,443.0,619.0
114,0.19672576933383978,0.02636260454824199,0.593022363255752,449.0,626.0
115,0.19890399141137502,0.027830599539194593,0.5997231809196588,455.0,634.0
116,0.2013820902484461,0.029524951303344177,0.6064239985835655,462.0,643.0
117,0.20354044377576563,0.031022005331638163,0.6064239985835652,469.0,650.0
118,0.2058529654121794,0.03262599179052457,0.6097744074155188,476.0,658.0
119,0.20800629109183832,0.034130268769622975,0.6097744074155191,483.0,665.0
120,0.2104672347257342,0.03584944246002114,0.6097744074155188,491.0,673.0
121,0.2129281783596301,0.037568616150419315,0.6097744074155188,499.0,681.0
122,0.2152353130164075,0.0391803414851676,0.6131248162474724,506.0,689.0
123,0.21769048291403578,0.04090775067836702,0.6131248162474724,514.0,697.0
124,0.2199922046930623,0.042527196796991476,0.6097744074155188,522.0,704.0
125,0.2222993393498397,0.04413892213173976,0.6131248162474724,529.0,712.0
126,0.22460106112886624,0.04575836825036422,0.6164752250794255,536.0,720.0
127,0.2268973441927882,0.04738551697421156,0.613124816247472,544.0,727.0
128,0.22919906597181472,0.049004963092836015,0.6164752250794255,551.0,735.0
129,0.23149534903573668,0.05063211181668335,0.6198256339113791,558.0,743.0
130,0.23363344637008354,0.05215795600970657,0.6198256339113791,565.0,750.0
131,0.2351606587517599,0.053247844719008876,0.6399280869030993,567.0,758.0
132,0.23606365626253026,0.05392006500746364,0.6600305398948199,567.0,764.0
133,0.23724939319019522,0.05484037928808418,0.6801329928865404,568.0,771.0
134,0.23812464170814254,0.05554835149975544,0.7002354458782609,568.0,777.0
135,0.23927242925026146,0.05651558166620969,0.7270387165338882,568.0,785.0
136,0.24025370101447985,0.05738851975271908,0.7504915783575619,568.0,792.0
137,0.24121423190374502,0.05828422929766008,0.7739444401812355,568.0,799.0
138,0.2422876738594718,0.05933335884372576,0.8007477108368628,568.0,807.0
139,0.24372446588362176,0.06081495025123506,0.8174997549966297,571.0,815.0
140,0.24539292358462114,0.0625941203237686,0.82755098149249,576.0,823.0
141,0.247297336140401,0.06466625489868424,0.8309013903244435,583.0,831.0
142,0.24932129281459217,0.06688332529178571,0.8376022079883503,590.0,840.0
143,0.2512047820292378,0.06897449655628948,0.8409526168203034,597.0,848.0
144,0.25308125440701884,0.07107196653094884,0.844303025652257,604.0,856.0
145,0.2548260599189645,0.07303546199516772,0.844303025652257,611.0,863.0
146,0.2566954943960491,0.07513920713540219,0.8476534344842102,618.0,871.0
147,0.258682028360378,0.07738987027224378,0.8476534344842102,626.0,879.0
148,0.2604202455791658,0.07935920051698019,0.8476534344842105,633.0,886.0
149,0.26228262117072415,0.08146919720776918,0.8443030256522569,641.0,893.0
150,0.26402742668266976,0.08343269267198804,0.8443030256522569,648.0,900.0
151,0.26589686115975436,0.08553643781222252,0.8476534344842105,655.0,908.0
152,0.2677592367513127,0.08764643450301152,0.8443030256522569,663.0,915.0
153,0.26975330019353627,0.08989042931926164,0.8443030256522569,671.0,923.0
154,0.2714981057054819,0.09185392478348049,0.8443030256522569,678.0,930.0
155,0.2733675401825665,0.09395766992371497,0.8409526168203033,686.0,937.0
156,0.2752440125603476,0.09605513989837436,0.8443030256522569,693.0,945.0
157,0.27723807600257117,0.09829913471462447,0.8443030256522566,701.0,953.0
158,0.27910751047965576,0.10040287985485893,0.8409526168203034,709.0,960.0
159,0.2804835902233619,0.10194102450294248,0.8577046609800707,712.0,968.0
160,0.2815882345150914,0.10321818987408732,0.8744567051398376,714.0,975.0
161,0.2825509857743145,0.10436973685515537,0.8945591581315578,715.0,982.0
162,0.28337296897985537,0.10539407019344897,0.9180120199552315,715.0,989.0
163,0.28405674253079266,0.10628835110664474,0.938114472946952,715.0,995.0
164,0.2848333451255649,0.10734750340349536,0.9615673347706257,715.0,1002.0
165,0.2855848962747869,0.1084245763110713,0.9850201965942994,715.0,1009.0
166,0.2863109826166713,0.10951897742686934,1.0084730584179737,715.0,1016.0
167,0.2870112047953681,0.11063010481767205,1.0319259202416475,715.0,1023.0
168,0.2877814595213645,0.11191838199818199,1.0587291908972745,715.0,1031.0
169,0.28842498015572204,0.11306328215596304,1.0821820527209483,715.0,1038.0
170,0.28912954579998545,0.11438862652240755,1.1089853233765758,715.0,1046.0
171,0.28979833906355146,0.11573237724607291,1.1357885940322028,715.0,1054.0
172,0.2903518119488207,0.11692342004270227,1.1592414558558766,715.0,1061.0
173,0.29110236891390945,0.11864298373723847,1.1793439088475974,717.0,1069.0
174,0.292032961169635,0.12089757800242383,1.1893951353434573,722.0,1077.0
175,0.29308051985332373,0.12350969394230885,1.192745544175411,729.0,1085.0
176,0.2940500676065807,0.12595093089653475,1.1994463618393176,735.0,1093.0
177,0.2950032354318201,0.12839860975812023,1.2061471795032248,741.0,1101.0
178,0.2960738012595162,0.13120319360524252,1.2061471795032244,749.0,1109.0
179,0.2970105463587503,0.13365720447147453,1.2061471795032244,756.0,1116.0
180,0.29801420182221544,0.1362865018281517,1.2094975883351782,763.0,1124.0
181,0.29900904244794474,0.13891914707743452,1.212847997167131,770.0,1132.0
182,0.3000607913766698,0.14173084157326718,1.2128479971671307,778.0,1140.0
183,0.30104680599734956,0.14436680516311032,1.2161984059990845,785.0,1148.0
184,0.30202398354474,0.14700605750421922,1.2128479971671309,793.0,1155.0
185,0.3030757324734651,0.14981775200005187,1.2128479971671304,801.0,1163.0
186,0.30399601278609956,0.15227798468390547,1.212847997167131,808.0,1170.0
187,0.3049820274067793,0.15491394827374855,1.2161984059990842,815.0,1178.0
188,0.30563347910503963,0.1566734498344878,1.2296000413268977,818.0,1185.0
189,0.3061985114396233,0.15826471626641464,1.2463520854866648,820.0,1192.0
190,0.30661718714453606,0.1595095559477579,1.2698049473103385,820.0,1199.0
191,0.3070065553344983,0.16076387153435348,1.293257809134013,820.0,1206.0
192,0.30741780849795314,0.1622074162244448,1.32006107978964,820.0,1214.0
193,0.3077436745634794,0.1634797080484653,1.3435139416133137,820.0,1221.0
194,0.30808189205087616,0.16494208945150676,1.3703172122689413,820.0,1229.0
195,0.3083434331321481,0.16622914478867687,1.393770074092615,820.0,1236.0
196,0.30860776089450875,0.16770667017620422,1.420573344748242,820.0,1244.0
197,0.30880431656176893,0.1690052390222031,1.4440262065719158,820.0,1251.0
198,0.30899408713255566,0.17049417742496054,1.4708294772275434,820.0,1259.0
199,0.30912516105378984,0.17180098070216152,1.4942823390512172,820.0,1266.0
200,0.3092255534617857,0.1731104983777,1.517735200874891,820.0,1273.0
201,0.3092952091395627,0.17442201020177342,1.5411880626985648,820.0,1280.0
202,0.3093340897756959,0.17573479482777452,1.5646409245222386,820.0,1287.0
203,0.30934217398538755,0.17704813020904037,1.588093786345913,820.0,1294.0
204,0.3093162120846353,0.17854888882269274,1.61489705700154,820.0,1302.0
205,0.30925831071079396,0.17986097213141908,1.6383499188252137,820.0,1309.0
206,0.3091443260472867,0.18154572668119404,1.6618027806488878,821.0,1317.0
207,0.308956761367632,0.1836010378280553,1.6785548248086544,824.0,1325.0
208,0.30869443624108367,0.18602598788424296,1.6886060513045142,829.0,1333.0
209,0.30847390917374823,0.187889211668436,1.708708504296235,831.0,1341.0
210,0.30829335442433486,0.18919010181006796,1.732161366119909,831.0,1348.0
211,0.30802205341553374,0.19085677099113713,1.7422125926157692,834.0,1354.0
212,0.30757399260591595,0.19344499474951052,1.7489134102796755,840.0,1362.0
213,0.3071418411866185,0.1958455035284618,1.752263819111629,846.0,1369.0
214,0.3067355104193273,0.19806000884347535,1.7656654544394428,850.0,1377.0
215,0.3064448628307623,0.1995325829217491,1.7857679074311632,851.0,1384.0
216,0.30616469726202855,0.20081571285758065,1.809220769254837,851.0,1391.0
217,0.3058102071682728,0.20227423512692436,1.8293232222465572,852.0,1398.0
218,0.3052346026124055,0.20445088803401254,1.8427248575743713,856.0,1406.0
219,0.30452909279392065,0.20698108893681558,1.8494256752382776,862.0,1414.0
220,0.3039098514217472,0.20914573177240287,1.8628273105660917,866.0,1422.0
221,0.3034237054346424,0.21076284416049598,1.8795793547258584,868.0,1429.0
222,0.30273948350664887,0.21290783339961195,1.8929809900536718,872.0,1437.0
223,0.3020265775190953,0.21504346059919077,1.8996818077175786,877.0,1444.0
224,0.3014811772761678,0.21664156227665593,1.9231346695412526,878.0,1452.0
225,0.3009631978301811,0.21805033753562303,1.9499379401968795,878.0,1460.0
226,0.3001298748424887,0.22014191858374285,1.9566387578607862,883.0,1467.0
227,0.29935316532134437,0.2220540395891267,1.9666899843566472,887.0,1474.0
228,0.29862962975334156,0.2237851465584515,1.9867924373483674,889.0,1482.0
229,0.29802308052760307,0.22515811723311957,2.013595708003994,889.0,1490.0
230,0.29713878081994477,0.22702292243648584,2.0236469344998547,893.0,1497.0
231,0.2960716010075891,0.2292161676337047,2.0336981609957148,898.0,1505.0
232,0.2952337776700563,0.23089494311377803,2.053800613987435,900.0,1513.0
233,0.29444951830933214,0.23239037871975335,2.077253475811109,901.0,1521.0
234,0.29344838054724476,0.23419515227917537,2.094005519970876,904.0,1529.0
235,0.292604647301532,0.23565785683122314,2.1174583817945503,905.0,1537.0
236,0.29182437825509006,0.2369400934131015,2.1375608347862705,906.0,1544.0
237,0.2909177567755199,0.23836467331232938,2.1543128789460373,908.0,1551.0
238,0.28957390665071536,0.24040017425536186,2.164364105441898,913.0,1559.0
239,0.2881047238423231,0.24257759534188794,2.171064923105804,919.0,1567.0
240,0.28715089084558443,0.2439710059098236,2.187816967265571,921.0,1574.0
241,0.28595673017833134,0.2456542957601619,2.204569011425339,924.0,1582.0
242,0.2846234316267411,0.24746853208848243,2.2112698290892454,929.0,1589.0
243,0.28305376866664134,0.2495746704752497,2.2179706467531517,935.0,1597.0
244,0.2819225254778997,0.2510715084442149,2.238073099744873,937.0,1605.0
245,0.28099364330812776,0.2522505454883413,2.2581755527365925,938.0,1612.0
246,0.2800412488762249,0.25341067275843837,2.2715771880644064,940.0,1618.0
247,0.27858946481090024,0.2551315625022454,2.2782780057283127,945.0,1625.0
248,0.2774920027451771,0.25641490478347856,2.29503004988808,947.0,1632.0
249,0.2764975088078907,0.2575391521963923,2.3151325028797998,948.0,1639.0
250,0.275226394294244,0.25891918949683274,2.3285341382076132,951.0,1646.0
251,0.2736790008104112,0.26055464413969576,2.3352349558715204,956.0,1653.0
252,0.2722505430602895,0.2620442725751063,2.3519870000312877,959.0,1661.0
253,0.2711936627153833,0.26311008417820203,2.3787902706869146,959.0,1669.0
254,0.2698373320346526,0.2644064645783619,2.392191906014728,962.0,1676.0
255,0.2683263918580013,0.2658123608057013,2.402243132510588,966.0,1683.0
256,0.2670786690052744,0.2669501560769542,2.4256959943342618,967.0,1691.0
257,0.26580460717441673,0.2680583784588135,2.4491488561579353,968.0,1699.0
258,0.26407167376067164,0.2694957650686705,2.4558496738218425,973.0,1706.0
259,0.2623291476584587,0.2709215074247004,2.469251309149656,977.0,1714.0
260,0.26115483010542556,0.2718563489735099,2.4893537621413766,978.0,1721.0
261,0.2598128495242531,0.27288127751553526,2.51280662396505,979.0,1729.0
262,0.2579919870806054,0.27420551255660014,2.5195074416289573,984.0,1736.0
263,0.2567721904434606,0.2750801819802985,2.539609894620678,985.0,1743.0
264,0.2555350584464249,0.2759301554261501,2.566413165276305,985.0,1751.0
265,0.2542755914694876,0.27674666835975675,2.5865156182680256,986.0,1758.0
266,0.25220270033721937,0.2780320942038983,2.5965668447638857,991.0,1766.0
267,0.2502774329715937,0.27919934912615285,2.603267662427793,996.0,1773.0
268,0.24866656159952516,0.28016128908273025,2.6233701154195126,998.0,1781.0
269,0.24671070325962774,0.2812765274594571,2.6367717507473265,1002.0,1789.0
270,0.24457585596350817,0.28245619871420313,2.646822977243186,1007.0,1797.0
271,0.24292462796229408,0.28334708655530133,2.6669254302349072,1009.0,1805.0
272,0.24175646642265106,0.2839473479945341,2.690378292058581,1009.0,1812.0
273,0.23989916852090548,0.28484730850679996,2.7004295185544405,1013.0,1819.0
274,0.23769360076641943,0.28588878252346783,2.7037799273863943,1019.0,1826.0
275,0.23616426210531924,0.2866046831144486,2.7272327892100674,1020.0,1834.0
276,0.23461855564265363,0.2872845227483153,2.7439848333698356,1022.0,1841.0
277,0.23219674580608435,0.2883016254117766,2.750685651033742,1028.0,1849.0
278,0.22976817497161142,0.28930247725619285,2.757386468697648,1034.0,1857.0
279,0.22802873012330488,0.2900057316035738,2.7774889216893692,1036.0,1865.0
280,0.22627550054016604,0.2906738791069118,2.79759137468109,1038.0,1873.0
281,0.22397930293952217,0.29149648097040365,2.8009417835130423,1044.0,1880.0
282,0.2218572037761087,0.2922487001029114,2.814343418840857,1048.0,1888.0
283,0.2204358776011505,0.29273117532623494,2.841146689496484,1048.0,1896.0
284,0.21882291332874942,0.2932309119093063,2.85789873365625,1050.0,1903.0
285,0.21666143443331393,0.2938611082812869,2.8645995513201576,1055.0,1910.0
286,0.21449578126455307,0.2944768069375358,2.8780011866479702,1059.0,1918.0
287,0.21286549890424866,0.29491677264322474,2.901454048471644,1060.0,1926.0
288,0.21122534737197365,0.29531838607387456,2.918206092631411,1062.0,1933.0
289,0.20866389348048264,0.2959002921438629,2.9249069102953182,1068.0,1941.0
290,0.20628183327757357,0.2964246836357275,2.934958136791178,1073.0,1949.0
291,0.20462914903926227,0.2967711301755281,2.958410998614853,1074.0,1957.0
292,0.20315327867604402,0.29704454763604676,2.978513451606572,1075.0,1964.0
293,0.20056140939821038,0.29747101493742617,2.9852142692704793,1081.0,1972.0
294,0.198337407614565,0.2978216636918985,2.9919150869343865,1086.0,1979.0
295,0.19685320663475706,0.2980454892674695,3.0120175399261075,1087.0,1986.0
296,0.19462060627358996,0.2983364086892808,3.0187183575900134,1092.0,1993.0
297,0.19238610665176992,0.29861236144385433,3.025419175253921,1097.0,2000.0
298,0.19070888273801284,0.2988080917164838,3.048872037077594,1098.0,2008.0
299,0.18921434702089715,0.29894706447283487,3.068974490069314,1099.0,2015.0
300,0.18678167773143953,0.29912403163123735,3.0723248989012677,1105.0,2022.0
301,0.18434842918439542,0.29929284737496725,3.0756753077332215,1111.0,2029.0
302,0.18266349038303167,0.2994040752139332,3.099128169556895,1112.0,2037.0
303,0.18097640657753444,0.2994757594502138,3.1225810313805686,1113.0,2045.0
304,0.17891292770695744,0.29951499425808475,3.1326322578764296,1117.0,2052.0
305,0.17647392799261863,0.29953684924557594,3.135982666708382,1123.0,2059.0
306,0.1747853485131094,0.29954632225368244,3.1594355285320552,1124.0,2067.0
307,0.17347219731149927,0.2995228893741979,3.1828883903557297,1124.0,2074.0
308,0.17197249381462773,0.2994609227847015,3.2029908433474508,1125.0,2081.0
309,0.16972526148117634,0.2993227731478546,3.209691661011357,1130.0,2088.0
310,0.1678533813365102,0.299195102550555,3.229794114003077,1132.0,2096.0
311,0.1665451264048705,0.2990794123955223,3.2532469758267513,1132.0,2103.0
312,0.16486703508522046,0.2988912637324464,3.276699837650425,1133.0,2111.0
313,0.16226425212889078,0.29853745362128,3.283400655314331,1139.0,2119.0
314,0.16003537750872693,0.2982192454971532,3.296802290642146,1143.0,2127.0
315,0.15818170243842225,0.2979292044808449,3.3169047436338657,1145.0,2135.0
316,0.15633423204174762,0.2976019611603312,3.3303063789616782,1148.0,2142.0
317,0.15356985349913124,0.2970740026844117,3.333656787793633,1155.0,2150.0
318,0.15135977817609592,0.2966442288494928,3.3470584231214464,1159.0,2158.0
319,0.14933933726532064,0.2962231552864046,3.3638104672812132,1162.0,2166.0
320,0.14714322391415158,0.2957269450169746,3.3705112849451204,1167.0,2173.0
321,0.14440230009177435,0.29508830154906956,3.373861693777074,1174.0,2181.0
322,0.14184611594758564,0.29448366667286563,3.38056251144098,1180.0,2189.0
323,0.13911174961997125,0.29381750628258313,3.3839129202729334,1187.0,2197.0
324,0.13637963054478022,0.29314218840324774,3.387263329104887,1194.0,2205.0
325,0.13346779998040062,0.29241208942960445,3.387263329104888,1202.0,2213.0
326,0.13073795882629477,0.2917276216418139,3.3906137379368406,1209.0,2221.0
327,0.1280104262363658,0.2910340116288757,3.393964146768794,1216.0,2229.0
328,0.12528523282779114,0.29033126717672103,3.3906137379368415,1224.0,2236.0
329,0.12255770023786218,0.28963765716378287,3.393964146768795,1231.0,2244.0
330,0.1196508272687159,0.2888880630814845,3.393964146768794,1239.0,2252.0
331,0.11692563386014128,0.28818531862932983,3.3973145556007474,1246.0,2260.0
332,0.11492889652685412,0.287663279893867,3.4073657820966083,1250.0,2267.0
333,0.11366164870739955,0.2873183188203837,3.430818643920283,1250.0,2274.0
334,0.11258266893346391,0.28699724675977223,3.450921096912002,1250.0,2280.0
335,0.11133164308809362,0.2865974349135913,3.4743739587356766,1250.0,2287.0
336,0.11009033715445095,0.2861683955712991,3.497826820559351,1250.0,2294.0
337,0.10885943386509493,0.2857103647094749,3.521279682383024,1250.0,2301.0
338,0.10746534971185535,0.28515405561335233,3.548082953038651,1250.0,2309.0
339,0.10625900969975066,0.2846347686470935,3.5715358148623255,1250.0,2316.0
340,0.1048946318567574,0.28400913014261064,3.5983390855179525,1250.0,2324.0
341,0.10371590130813907,0.2834298983480025,3.621791947341627,1250.0,2331.0
342,0.10238467503043044,0.28273651026454527,3.648595217997254,1250.0,2339.0
343,0.10123653041357103,0.2820987962871951,3.6720480798209283,1250.0,2346.0
344,0.10010365638984596,0.2814343328762387,3.6955009416446014,1250.0,2353.0
345,0.09898667605301487,0.2807434854942043,3.718953803468276,1250.0,2360.0
346,0.09788620375512683,0.28002663411510825,3.742406665291949,1250.0,2367.0
347,0.09680284476861911,0.2792841730154646,3.7658595271156234,1250.0,2374.0
348,0.09543272357763713,0.2782971784265614,3.789312388939297,1251.0,2382.0
349,0.09363725867894364,0.2769387071238721,3.8027140242671096,1255.0,2390.0
350,0.09156397712724547,0.275325894574345,3.8027140242671105,1262.0,2397.0
351,0.08934260403614033,0.27359788112842315,3.806064433099064,1269.0,2405.0
352,0.08712703295342525,0.27186243488707496,3.816115659594924,1275.0,2414.0
353,0.08492901685572432,0.27010480747677995,3.8194660684268773,1282.0,2422.0
354,0.08273690185402183,0.26833982569260095,3.8228164772588307,1289.0,2430.0
355,0.08055071255531027,0.26656750934686235,3.8261668860907854,1296.0,2438.0
356,0.07837047350006492,0.2647878783342208,3.8228164772588307,1304.0,2445.0
357,0.07618428420135341,0.26301556198848225,3.826166886090784,1311.0,2453.0
358,0.074004045146108,0.26123593097584064,3.8295172949227387,1318.0,2461.0
359,0.07197473176388428,0.25956813365324677,3.829517294922738,1325.0,2468.0
360,0.06980046742578737,0.25778120795046755,3.8261668860907854,1333.0,2475.0
361,0.06762022837054199,0.256001576937826,3.829517294922738,1340.0,2483.0
362,0.06544596403244511,0.25421465123504683,3.832867703754691,1347.0,2491.0
363,0.06327769881811143,0.2524204509007799,3.8295172949227387,1355.0,2498.0
364,0.06110343448001456,0.25063352519800075,3.832867703754692,1362.0,2506.0
365,0.059079720279969786,0.24895893821935164,3.832867703754693,1369.0,2513.0
366,0.05691145506563614,0.24716473788508475,3.8295172949227383,1377.0,2520.0
367,0.05459223977166615,0.2452586838021203,3.8295172949227383,1385.0,2528.0
368,0.052273024477696065,0.24335262971915578,3.829517294922739,1393.0,2536.0
369,0.04995380918372607,0.24144657563619132,3.829517294922739,1401.0,2544.0
370,0.04763459388975605,0.23954052155322683,3.8295172949227383,1409.0,2552.0
371,0.04546032955165917,0.23775359585044764,3.8328677037546917,1416.0,2560.0
372,0.043147513323036624,0.23583978216056298,3.8328677037546917,1424.0,2568.0
373,0.04112379912299185,0.23416519518191387,3.8328677037546925,1431.0,2575.0
374,0.03938918695152491,0.23272983491450033,3.846269339082505,1435.0,2583.0
375,0.03810277134909035,0.23163597692814417,3.8630213832422733,1437.0,2590.0
376,0.03697573881364356,0.23064464040567217,3.8831238362339926,1438.0,2597.0
377,0.035453781745602216,0.2292506780308194,3.8864742450659464,1443.0,2603.0
